auc_pr,auc_roc,f1_macro,precision_pos,recall_pos,f1_pos,kappa,accuracy,baseline_ap,threshold,label,arm,model,fold,n_test
0.46871417078062433,0.9306128456504361,0.7142332558647072,0.4765010119181471,0.42652979066022545,0.4501327668613914,0.4285354642416571,0.9583101812705852,0.04000057981191546,0.28864,count,combined,xgb,0,124179
0.4759735559369184,0.9336350812680212,0.7191411009049786,0.48376334519572955,0.43789007449164485,0.4596850892951495,0.4383373187525508,0.9588252347436744,0.04000057981191546,0.28973,count,combined,xgb,1,124178
0.48366449202598605,0.9326051288395619,0.7270918011096116,0.4965971459934138,0.45540567747131067,0.4751102709514808,0.45422433877124324,0.9597513247113015,0.04000057981191546,0.29069,count,combined,xgb,2,124178
0.4825123030772279,0.9332057222618152,0.7218426583337021,0.4788072417465389,0.4525870746929736,0.46532808942247983,0.4437031624609161,0.958398428062942,0.04000057981191546,0.29115,count,combined,xgb,3,124178
0.47414982883960527,0.9320400197164418,0.7205585324151731,0.4872881355932203,0.439903362190457,0.46238493281134274,0.4411748035618891,0.9590829293433619,0.04000057981191546,0.291,count,combined,xgb,4,124178
0.4515723425298896,0.9286405109367036,0.7141530339919488,0.45725522666114676,0.4446457326892109,0.45086233289111133,0.4283106580999574,0.9566673914268918,0.04000057981191546,0.23558,count,combined,lgbm,0,124179
0.44494718832289615,0.9307695353847054,0.7120075877282444,0.426880349663085,0.47191463660157035,0.44826926754637597,0.4240787358034698,0.9535344424938395,0.04000057981191546,0.21348,count,combined,lgbm,1,124178
0.45159984460821395,0.9293643429527398,0.7137432866789312,0.4289335506065544,0.4769478558486008,0.4516682554814109,0.42755749415358335,0.9536793957061638,0.04000057981191546,0.21323,count,combined,lgbm,2,124178
0.4555029255604308,0.9311845544173766,0.7163945812392511,0.4305555555555556,0.48681296557278037,0.4569592743078522,0.4328840895081807,0.9537196604873649,0.04000057981191546,0.21187,count,combined,lgbm,3,124178
0.4500518325998248,0.9305584881626152,0.7156593919750347,0.4349660612731609,0.4773505133883632,0.4551737377615665,0.43137252057759634,0.9542914203804217,0.04000057981191546,0.21107,count,combined,lgbm,4,124178
